id;pasta;volume;imagem;ncb2;url_pagina;Categoria-1;Categoria-2;Categoria-3;ncb;purl;capa;tipo de material;língua;língua da obra original;título;subtítulo;título original;edição;publicação;data da publicação;data da publicação2;dimensões;autor;autor - organização;co-autores;autores secundários;co-autores - organizações;autores secundários - organizações;cota;coleção;id persistente;acesso
8114;381189;1;19;381189119;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=19&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos X | 1759;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8115;381189;1;75;381189175;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=75&viewer=picture&o=info&n=0&q=;Imagens | 1747;Episódios | 1749;Episódios - Assassínio de Inês de Castro | 1764;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8116;381189;1;79;381189179;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=79&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8117;381189;1;90;381189190;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=90&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8118;381189;1;110;3811891110;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=110&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Desembarque de Gama em Calecut | 1767;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8119;381189;1;118;3811891118;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=118&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Segunda Audiência do Samorim a Gama | 1768;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8120;381189;1;120;3811891120;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=120&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Ilha de Vénus | 1769;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8121;381189;1;134;3811891134;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=134&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Audiência d’El-Rei D. Manuel a Gama | 1770;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8122;381189;1;156;3811891156;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=156&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;Episódios - Camões na gruta de Macau | 1760;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8123;381189;1;162;3811891162;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=162&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VIII | 1757;Episódios - Visita do Rei de Melinde a Gama | 1761;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8124;381189;1;164;3811891164;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=164&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IX | 1758;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8125;381189;1;205;3811891205;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=205&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos X | 1759;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8126;381189;1;215;3811891215;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=215&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;Episódios - Assassínio de Inês de Castro | 1764;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8127;381189;1;217;3811891217;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=217&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos | 1748;Episódios - Aparição do gigante Adamastor na passagem do Cabo de B. Esperança | 1765;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8128;381189;1;242;3811891242;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=242&viewer=picture&o=info&n=0&q=;Imagens | 1747;Episódios | 1749;Episódios - Vénus aplaca os Ventos e a tormenta | 1766;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8129;381189;1;252;3811891252;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=252&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos I | 1750;Episódios - Desembarque de Gama em Calecut | 1767;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8130;381189;1;258;3811891258;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=258&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos II | 1751;Episódios - Segunda Audiência do Samorim a Gama | 1768;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8131;381189;1;260;3811891260;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=260&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos III | 1752;Episódios - Ilha de Vénus | 1769;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8132;381189;1;277;3811891277;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=277&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IV | 1753;Episódios - Audiência d’El-Rei D. Manuel a Gama | 1770;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8133;381189;1;291;3811891291;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=291&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos V | 1754;Episódios - Camões na gruta de Macau | 1760;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8134;381189;1;299;3811891299;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=299&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VI | 1755;Episódios - Visita do Rei de Melinde a Gama | 1761;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8135;381189;1;301;3811891301;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=301&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VII | 1756;"Episódios - Concílio ""Conselho dos Deuses"" | 1762";381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8136;381189;1;311;3811891311;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=311&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos VIII | 1757;Episódios - Sonho d'El-Rei D. Manuel, no qual lhe aparecem os rios Indo e Ganges | 1763;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
8137;381189;1;334;3811891334;https://permalinkbnd.bnportugal.gov.pt/viewer/14628/?offset=#page=334&viewer=picture&o=info&n=0&q=;Imagens | 1747;Cantos - Cantos IX | 1758;Episódios - Assassínio de Inês de Castro | 1764;381189;https://purl.pt/19851;https://bndigital.bnportugal.gov.pt//i/?IIIF=/35/3a/f7/86/353af786-af35-4823-aad5-6c0473e49078/iiif/cam-248-a_0000_capa-capa_t24-C-R0150_000001.tif/full/!300,500/0/default.jpg;Livro impresso;Português;;Os Lusíadas de Luiz de Camões;edição critica-commemorativa do Terceiro Centenario da Morte do Grande Poeta;;1.ª ed.;Leipzig : Giesecke & Devrient;1880;1880;8, LVI, 375, XCII p.;Camões, Luís de, 1524-1580;;Leal, José da Silva Mendes, 1820-1886, Autor;"Biel, Emílio, 1838-1915, Editor literário ; Burger, Ludwig, 1825-1884, Ilustrador";;Instituto Alemão, Antigo possuidor;L. 6236 A.;;http://id.bnportugal.gov.pt/bib/catbnp/381189;Livre
